Handle,Title,Body (HTML),Vendor,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Weight,Variant Weight Unit,Variant Requires Shipping,Image Src,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,product.metafields.custom.unidade,product.metafields.custom.catalogo,product.metafields.custom.dimensoes_do_produto,product.metafields.custom.composicao,product.metafields.custom.capacidade,product.metafields.custom.modo_de_uso,product.metafields.custom.icms,product.metafields.custom.ncm,product.metafields.custom.pis,product.metafields.custom.ipi,product.metafields.custom.cofins,product.metafields.custom.componente_de_kit,product.metafields.custom.resistencia_a_agua,Variant Taxable,Cost per item,Image Position,Variant Image,Product Category,Type,Collection,Status
aparadores-livros-polirresina,Aparadores de livros em polirresina,"A polirresina é um material sintético composto por resinas e polímeros reforçados com fibra de vidro. É altamente durável, resistente ao desgaste do tempo e às intempéries, além de ser versátil e permitir moldagens precisas.
O processo de produção envolve o derramamento da polirresina líquida em moldes que são rotacionados para garantir uma distribuição uniforme enquanto endurece no formato desejado. Para a limpeza de superfícies lisas, use um pano levemente umedecido com água e sabão neutro, seguido de um pano seco. Para limpeza de superfícies porosas, utilize um espanador ou uma escova de cerdas macias. Não é recomendado o uso de produtos químicos ou abrasivos.

100% POLIRRESINA_x000D_",MART,ADORNOS,TRUE,Title,Default Title,,,,,19487,165.55,,2,1.02,kg,TRUE,,7908103794877,,shopify,deny,manual,PC,,,100% POLIRRESINA_x000D_,,,,39264000,,,,,,TRUE,75.25,,,,,,active
bandeja-mdf-rattan,Bandeja em mdf e rattan,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco. Evitar o excesso de peso sobre o vidro.

50% MDF + 25% VIDRO + 25% PVC",MART,BANDEJAS,TRUE,Title,Default Title,,,,,16752,114.42,,2,0.84,kg,TRUE,,7908103767529,,shopify,deny,manual,PC,,,50% MDF + 25% VIDRO + 25% PVC,,,,44209000,,,,,,TRUE,52.01,,,,,,active
bandeja-metal-espelho,Bandeja em metal com espelho,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador. Evitar o excesso de peso sobre o produto_x000D_

70% METAL (FERRO) + 30% ESPELHO",MART,BANDEJAS,TRUE,Title,Default Title,,,,,09616,51.04,,6,0.41,kg,TRUE,,7899525696163,,shopify,deny,manual,PC,,,70% METAL (FERRO) + 30% ESPELHO,,,,73239900,,,,,,TRUE,23.2,,,,,,active
bandeja-metal-espelho,Bandeja em metal com espelho,"Bandeja retangular em chapa de aço com detalhes recordado a laser nas laterais, e acabamento em pintura metalizada na cor cobre. Possui fundo em espelho, e pés metálicos.    RECOMENDAÇÕES   Evitar batidas;  Para limpeza usar um pano levemente umedecido com água, seguido de pano seco;  Não utilizar produtos químicos ou abrasivos.

70% METAL (FERRO) + 30% ESPELHO",MART,BANDEJAS,TRUE,Title,Default Title,,,,,20732,91.89,,3,0.48,kg,TRUE,,7908103807324,,shopify,deny,manual,PC,,,70% METAL (FERRO) + 30% ESPELHO,,,,73239900,,,,,,TRUE,41.77,,,,,,active
bandeja-metal-espelho,Bandeja em metal com espelho,"Bandeja retangular em chapa de aço com detalhes recordado a laser nas laterais, e acabamento em pintura metalizada na cor cobre. Possui fundo em espelho, e pés metálicos.    RECOMENDAÇÕES   Evitar batidas;  Para limpeza usar um pano levemente umedecido com água, seguido de pano seco;  Não utilizar produtos químicos ou abrasivos.

70% METAL (FERRO) + 30% ESPELHO",MART,BANDEJAS,TRUE,Title,Default Title,,,,,20733,110.31,,3,0.66,kg,TRUE,,7908103807331,,shopify,deny,manual,PC,,,70% METAL (FERRO) + 30% ESPELHO,,,,73239900,,,,,,TRUE,50.14,,,,,,active
bandeja-metal-espelho,Bandeja em metal com espelho,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador. Evitar o excesso de peso sobre o produto_x000D_

70% METAL (FERRO) + 30% ESPELHO",MART,BANDEJAS,TRUE,Title,Default Title,,,,,09617,71.5,,6,0.545,kg,TRUE,,7899525696170,,shopify,deny,manual,PC,,,70% METAL (FERRO) + 30% ESPELHO,,,,73239900,,,,,,TRUE,32.5,,,,,,active
bandeja-metal-vidro,Bandeja em metal com vidro,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador. Evitar o excesso de peso sobre o produto_x000D_

70% METAL (FERRO) + 30% VIDRO",MART,BANDEJAS,TRUE,Title,Default Title,,,,,11980,45.94,,6,0.365,kg,TRUE,,7908103719801,,shopify,deny,manual,PC,,,70% METAL (FERRO) + 30% VIDRO,,,,73239900,,,,,,TRUE,20.88,,,,,,active
bandeja-vidro-espelho,Bandeja em vidro com espelho,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros. Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Evitar o excesso de peso sobre o vidro.

10% METAL + 90% VIDRO_x000D_",MART,BANDEJAS,TRUE,Title,Default Title,,,,,19587,67.39,,3,0.665,kg,TRUE,,7908103795874,,shopify,deny,manual,PC,,,10% METAL + 90% VIDRO_x000D_,,,,73239900,,,,,,TRUE,30.63,,,,,,active
bandeja-vidro-espelho,Bandeja em vidro com espelho,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros. Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Evitar o excesso de peso sobre o vidro.

10% METAL + 90% VIDRO_x000D_",MART,BANDEJAS,TRUE,Title,Default Title,,,,,19588,79.66,,3,0.94,kg,TRUE,,7908103795881,,shopify,deny,manual,PC,,,10% METAL + 90% VIDRO_x000D_,,,,73239900,,,,,,TRUE,36.21,,,,,,active
bandeja-vidro-espelho,Bandeja em vidro com espelho,"O metal, embora rígido, passa por diversos processos produtivos. Sendo um material mais resistente e fácil de padronizar, é utilizado em produtos que exigem maior precisão. Esses processos produtivos são realizados manualmente por artesãos. Em geral, os produtos metálicos são mais resistentes, de fácil manutenção, versáteis em acabamento e duradouros. Para maior durabilidade, mantenha-os em áreas cobertas, longe do sol, chuva ou umidade. Para a limpeza, recomenda-se o uso de um pano seco. Evitar o excesso de peso sobre o vidro.

10% METAL + 90% VIDRO_x000D_",MART,BANDEJAS,TRUE,Title,Default Title,,,,,19586,55.11,,3,0.475,kg,TRUE,,7908103795867,,shopify,deny,manual,PC,,,10% METAL + 90% VIDRO_x000D_,,,,73239900,,,,,,TRUE,25.05,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

55% MDF + 45% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,16067,165.59,,4,0.585,kg,TRUE,,7908103760674,,shopify,deny,manual,PC,,,55% MDF + 45% PU,,,,44209000,,,,,,TRUE,75.27,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18221,91.89,,2,0.27,kg,TRUE,,7908103782218,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,41.77,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18222,119.5,,2,0.395,kg,TRUE,,7908103782225,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,54.32,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18215,276.03,,1,0.84,kg,TRUE,,7908103782157,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,125.47,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Um material têxtil é todo material flexível composto por fibras ou filamentos entrelaçados ou trançados, podendo ser de origem natural ou sintética. Embora o PU (poliuretano) não seja propriamente um material têxtil, é amplamente utilizado para revestimentos devido à sua versatilidade e durabilidade. Feito de poliuretano, um polímero sintético, o PU oferece maior resistência ao rasgo, é impermeável e de fácil limpeza. Para higienizar o PU, recomenda-se o uso de um pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU_x000D_",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,19322,178.93,,2,0.905,kg,TRUE,,7908103793221,,shopify,deny,manual,PC,,,80% MDF + 20% PU_x000D_,,,,44201900,,,,,,TRUE,81.33,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18216,239.21,,1,0.68,kg,TRUE,,7908103782164,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,108.73,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18220,119.5,,2,0.405,kg,TRUE,,7908103782201,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,54.32,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18219,91.89,,2,0.285,kg,TRUE,,7908103782195,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,41.77,,,,,,active
centro-mesa-ceramica,Centro de mesa em ceramica,"Para limpeza é recomendado o uso de escova de cerdas macias ou espanador. Não é indicado o uso de produtos químicos ou abrasivos.

100% CERAMICA",MART,CENTROS DE MESA,TRUE,Title,Default Title,,,,,19784,143.11,,2,1.52,kg,TRUE,,7908103797847,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,65.05,,,,,,active
centro-mesa-fibra-natural,Centro de mesa em fibra natural,"Os produtos devem ser mantidos em áreas cobertas e protegidos do sol, chuva e umidade. Por serem delicados, são indicados apenas para uso interno. Para limpeza, use uma escova de cerdas macias, evitar produtos químicos ou abrasivos.

85% FIBRA NATURAL + 15% METAL_x000D_",MART,CENTROS DE MESA,TRUE,Title,Default Title,,,,,19067,153.34,,2,0.75,kg,TRUE,,7908103790671,,shopify,deny,manual,PC,,,85% FIBRA NATURAL + 15% METAL_x000D_,,,,46021900,,,,,,TRUE,69.7,,,,,,active
colar-decorativo-madeira,Colar decorativo em madeira,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. É indicado para áreas internas. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco.

90% MADEIRA + 10% CORDA DE JUTA",MART,ADORNOS,TRUE,Title,Default Title,,,,,15133,45.85,,3,0.125,kg,TRUE,,7908103751337,,shopify,deny,manual,PC,,,90% MADEIRA + 10% CORDA DE JUTA,,,,44201900,,,,,,TRUE,20.84,,,,,,active
colar-decorativo-madeira,Colar decorativo em madeira,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. É indicado para áreas internas. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco.

90% MADEIRA + 10% CORDA DE JUTA",MART,ADORNOS,TRUE,Title,Default Title,,,,,15130,55.07,,3,0.16,kg,TRUE,,7908103751306,,shopify,deny,manual,PC,,,90% MADEIRA + 10% CORDA DE JUTA,,,,44201900,,,,,,TRUE,25.03,,,,,,active
copo-ceramica,Copo em ceramica,"Manter o produto em local seco e arejado. Quedas e batidas podem causar danos irreversíveis. Não utilizar produtos químicos ou abrasivos na limpeza. Para a remoção de sujeiras recomendamos o uso de uma esponja macia umedecida com água e sabão neutro, seguida de um pano seco.

100% CERAMICA",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,20616,48.97,,3,0.28,kg,TRUE,,7908103806167,,shopify,deny,manual,PC,,,100% CERAMICA,,,,69139000,,,,,,TRUE,22.26,,,,,,active
copo-cimento,Copo em cimento,"Manter o produto em local seco e arejado. Quedas e batidas podem causar danos irreversíveis. Não utilizar produtos químicos ou abrasivos na limpeza. Para a remoção de sujeiras recomendamos o uso de uma esponja macia umedecida com água e sabão neutro, seguida de um pano seco.

100% CIMENTO",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,19172,25.48,,6,0.305,kg,TRUE,,7908103791722,,shopify,deny,manual,PC,,,100% CIMENTO,,,,68109900,,,,,,TRUE,11.58,,,,,,active
copo-cimento,Copo em cimento,"Manter o produto em local seco e arejado. Quedas e batidas podem causar danos irreversíveis. Não utilizar produtos químicos ou abrasivos na limpeza. Para a remoção de sujeiras recomendamos o uso de uma esponja macia umedecida com água e sabão neutro, seguida de um pano seco. Evite o excesso de água, pois pode causar infiltrações e vazamentos. É comum que os produtos em cimento apresentem pequenos furos, aspecto envelhecido ou um leve esbranquiçado. Se tratam de características do produto, não de uma avaria. Outra particularidade bastante comum, é uma marcação que se assemelha a uma rachadura, isso ocorre por causa da forma de fechamento do produto no momento da confecção, portanto, não é um defeito.

100% CIMENTO",MART,ACESSORIOS DE BANHEIRO,TRUE,Title,Default Title,,,,,18356,36.7,,6,0.35,kg,TRUE,,7908103783567,,shopify,deny,manual,PC,,,100% CIMENTO,,,,68109900,,,,,,TRUE,16.68,,,,,,active
escultura-mulher-polirresina,Escultura mulher em polirresina,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro, seguido de um pano seco.Não é indicado o uso de produtos químicos ou abrasivos.

100% POLIRRESINA",MART,ESCULTURAS,TRUE,Title,Default Title,,,,,18386,73.48,,2,0.345,kg,TRUE,,7908103783864,,shopify,deny,manual,PC,,,100% POLIRRESINA,,,,39264000,,,,,,TRUE,33.4,,,,,,active
escultura-mulher-polirresina,Escultura mulher em polirresina,"Para limpeza é recomendado o uso de um pano levemente umedecido com água e sabão neutro, seguido de um pano seco.Não é indicado o uso de produtos químicos ou abrasivos.

100% POLIRRESINA",MART,ESCULTURAS,TRUE,Title,Default Title,,,,,18385,73.48,,2,0.32,kg,TRUE,,7908103783857,,shopify,deny,manual,PC,,,100% POLIRRESINA,,,,39264000,,,,,,TRUE,33.4,,,,,,active
ampulheta-vidro-1-minuto,Ampulheta em vidro 1 minuto,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.

80% VIDRO + 20% AREIA DE VIDRO",MART,ADORNOS,TRUE,Title,Default Title,,,,,18739-P,21.96,,4,0.025,kg,TRUE,,7908103787404,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO,,,,70139900,,,,,,TRUE,9.98,,,,,,active
ampulheta-vidro-5-minutos,Ampulheta em vidro 5 minutos,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.

80% VIDRO + 20% AREIA DE VIDRO",MART,ADORNOS,TRUE,Title,Default Title,,,,,18739-G,38.7,,4,0.065,kg,TRUE,,7908103787428,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO,,,,70139900,,,,,,TRUE,17.59,,,,,,active
ampulheta-vidro-3-minutos,Ampulheta em vidro 3 minutos,"Limpe o produto utilizando uma esponja macia umedecida com água e sabão neutro. Após a limpeza, enxágue bem e seque utilizando papel descartável. Evite o uso de produtos químicos ou abrasivos, pois podem manchar ou riscar o produto.

80% VIDRO + 20% AREIA DE VIDRO",MART,ADORNOS,TRUE,Title,Default Title,,,,,18739-M,31.24,,4,0.04,kg,TRUE,,7908103787411,,shopify,deny,manual,PC,,,80% VIDRO + 20% AREIA DE VIDRO,,,,70139900,,,,,,TRUE,14.2,,,,,,active
bandeja-madeira,Bandeja em madeira,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador

100%  MADEIRA (PINHEIRO)_x000D_",MART,BANDEJAS,TRUE,Title,Default Title,,,,,20917-P,122.72,,3,0.475,kg,TRUE,,7908103809182,,shopify,deny,manual,PC,,,100%  MADEIRA (PINHEIRO)_x000D_,,,,44209000,,,,,,TRUE,55.78,,,,,,active
bandeja-madeira,Bandeja em madeira,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador

100%  MADEIRA (PINHEIRO)_x000D_",MART,BANDEJAS,TRUE,Title,Default Title,,,,,20917-G,184.07,,3,0.905,kg,TRUE,,7908103809199,,shopify,deny,manual,PC,,,100%  MADEIRA (PINHEIRO)_x000D_,,,,44209000,,,,,,TRUE,83.67,,,,,,active
bandeja-metal-espelho,Bandeja em metal com espelho,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador

70% FERRO + 30% ESPELHO_x000D_",MART,BANDEJAS,TRUE,Title,Default Title,,,,,20724-G,110.37,,2,0.75,kg,TRUE,,7908103807263,,shopify,deny,manual,PC,,,70% FERRO + 30% ESPELHO_x000D_,,,,73239900,,,,,,TRUE,50.17,,,,,,active
bandeja-metal-espelho,Bandeja em metal com espelho,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco ou espanador

70% FERRO + 30% ESPELHO_x000D_",MART,BANDEJAS,TRUE,Title,Default Title,,,,,20724-P,73.59,,2,0.53,kg,TRUE,,7908103807256,,shopify,deny,manual,PC,,,70% FERRO + 30% ESPELHO_x000D_,,,,73239900,,,,,,TRUE,33.45,,,,,,active
bau-rattan,Bau em rattan,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Por serem delicados é indicado para áreas internas. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de escova de cerdas macias.

50% MADEIRA (COMPENSADO) 40% RATTAN 10% FERRO",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,19980-P,257.73,,1,0.835,kg,TRUE,,7908103799810,,shopify,deny,manual,PC,,,50% MADEIRA (COMPENSADO) 40% RATTAN 10% FERRO,,,,46021900,,,,,,TRUE,117.15,,,,,,active
bau-rattan,Bau em rattan,"Devem ficar em áreas cobertas, longe do sol, chuva ou umidade. Por serem delicados é indicado para áreas internas. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de escova de cerdas macias.

50% MADEIRA (COMPENSADO) 40% RATTAN 10% FERRO",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,19980-G,386.58,,1,1.51,kg,TRUE,,7908103799827,,shopify,deny,manual,PC,,,50% MADEIRA (COMPENSADO) 40% RATTAN 10% FERRO,,,,46021900,,,,,,TRUE,175.72,,,,,,active
caixa-madeira,Caixa em madeira,"A madeira é um material orgânico proveniente das árvores, possui beleza natural e uma variedade de
acabamentos. Possui alta durabilidade, resistente a impactos, com o seu envelhecimento vai se tornando mais elegante. Os produtos em madeira devem ficar em áreas cobertas, longe do sol, chuva ou umidade. É indicado para áreas internas. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco.

100% MADEIRA_x000D_",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,19297-G,202.49,,2,1.28,kg,TRUE,,7908103792989,,shopify,deny,manual,PC,,,100% MADEIRA_x000D_,,,,44209000,,,,,,TRUE,92.04,,,,,,active
caixa-madeira,Caixa em madeira,"A madeira é um material orgânico proveniente das árvores, possui beleza natural e uma variedade de
acabamentos. Possui alta durabilidade, resistente a impactos, com o seu envelhecimento vai se tornando mais elegante. Os produtos em madeira devem ficar em áreas cobertas, longe do sol, chuva ou umidade. É indicado para áreas internas. Não utilizar produtos químicos ou abrasivos. Para limpeza é recomendado o uso de pano seco.

100% MADEIRA",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,19297-P,134.99,,2,0.7,kg,TRUE,,7908103792996,,shopify,deny,manual,PC,,,100% MADEIRA,,,,44209000,,,,,,TRUE,61.36,,,,,,active
caixa-mdf,Caixa em mdf,"Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.

100% MDF",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,20911-G,198.77,,3,0.94,kg,TRUE,,7908103809137,,shopify,deny,manual,PC,,,100% MDF,,,,44201900,,,,,,TRUE,90.35,,,,,,active
caixa-mdf,Caixa em mdf,"Para limpeza use um pano levemente umedecido com água e sabão neutro. Não é indicado o uso de produtos químicos ou abrasivos.

100% MDF",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,20911-P,132.51,,3,0.615,kg,TRUE,,7908103809120,,shopify,deny,manual,PC,,,100% MDF,,,,44201900,,,,,,TRUE,60.23,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18200-P,110.42,,3,0.29,kg,TRUE,,7908103782010,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,50.19,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18212-P,110.42,,2,0.285,kg,TRUE,,7908103782133,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,50.19,,,,,,active
caixa-mdf-revestimento-pu,Caixa em mdf com revestimento em pu,"Para limpeza é recomendado o uso de pano umedecido com água e sabão neutro, seguido de um pano seco.

80% MDF + 20% PU",MART,ORGANIZADORES,TRUE,Title,Default Title,,,,,18200-G,165.62,,3,0.48,kg,TRUE,,7908103782027,,shopify,deny,manual,PC,,,80% MDF + 20% PU,,,,44201900,,,,,,TRUE,75.28,,,,,,active
